GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AC3001,AC3002,AC3003,ACG001
"G3300150","1840","New Hampshire","330","Rockingham","0150","Rockingham",3,8,11,1
"G3300170","1840","New Hampshire","330","Strafford","0170","Strafford",13,10,24,7
"G3300190","1840","New Hampshire","330","Sullivan","0190","Sullivan",0,0,2,0
"G3400010","1840","New Jersey","340","Atlantic","0010","Atlantic",1,0,0,0
"G3400030","1840","New Jersey","340","Bergen","0030","Bergen",0,0,1,3
"G3400050","1840","New Jersey","340","Burlington","0050","Burlington",3,3,8,0
"G3400090","1840","New Jersey","340","Cape May","0090","Cape May",1,0,0,0
"G3400110","1840","New Jersey","340","Cumberland","0110","Cumberland",1,3,5,0
"G3400130","1840","New Jersey","340","Essex","0130","Essex",5,3,15,2
"G3400150","1840","New Jersey","340","Gloucester","0150","Gloucester",4,0,6,2
"G3400170","1840","New Jersey","340","Hudson","0170","Hudson",0,0,1,1
"G3400190","1840","New Jersey","340","Hunterdon","0190","Hunterdon",3,8,13,0
"G3400210","1840","New Jersey","340","Mercer","0210","Mercer",0,1,9,2
"G3400230","1840","New Jersey","340","Middlesex","0230","Middlesex",1,1,6,0
"G3400250","1840","New Jersey","340","Monmouth","0250","Monmouth",4,3,12,1
"G3400270","1840","New Jersey","340","Morris","0270","Morris",2,1,3,2
"G3400310","1840","New Jersey","340","Passaic","0310","Passaic",4,2,7,0
"G3400330","1840","New Jersey","340","Salem","0330","Salem",2,1,6,0
"G3400350","1840","New Jersey","340","Somerset","0350","Somerset",2,1,2,2
"G3400370","1840","New Jersey","340","Sussex","0370","Sussex",0,1,2,0
"G3400410","1840","New Jersey","340","Warren","0410","Warren",0,1,6,0
"G3600010","1840","New York","360","Albany","0010","Albany",2,3,4,2
"G3600030","1840","New York","360","Allegany","0030","Allegany",2,1,4,1
"G3600070","1840","New York","360","Broome","0070","Broome",2,5,6,0
"G3600090","1840","New York","360","Cattaraugus","0090","Cattaraugus",7,3,8,0
"G3600110","1840","New York","360","Cayuga","0110","Cayuga",9,1,8,0
"G3600130","1840","New York","360","Chautauqua","0130","Chautauqua",2,3,11,0
"G3600150","1840","New York","360","Chemung","0150","Chemung",0,0,1,0
"G3600170","1840","New York","360","Chenango","0170","Chenango",0,0,2,5
"G3600190","1840","New York","360","Clinton","0190","Clinton",1,9,2,0
"G3600210","1840","New York","360","Columbia","0210","Columbia",2,8,7,2
"G3600230","1840","New York","360","Cortland","0230","Cortland",1,0,2,0
"G3600250","1840","New York","360","Delaware","0250","Delaware",1,7,7,2
"G3600270","1840","New York","360","Dutchess","0270","Dutchess",0,4,3,0
"G3600290","1840","New York","360","Erie","0290","Erie",3,7,6,3
"G3600310","1840","New York","360","Essex","0310","Essex",6,0,4,1
"G3600330","1840","New York","360","Franklin","0330","Franklin",2,2,1,0
"G3600350","1840","New York","360","Fulton","0350","Fulton",5,0,5,0
"G3600370","1840","New York","360","Genesee","0370","Genesee",14,7,10,0
"G3600390","1840","New York","360","Greene","0390","Greene",0,0,13,0
"G3600410","1840","New York","360","Hamilton","0410","Hamilton",0,1,1,0
"G3600430","1840","New York","360","Herkimer","0430","Herkimer",9,6,29,1
"G3600450","1840","New York","360","Jefferson","0450","Jefferson",4,9,8,7
"G3600470","1840","New York","360","Kings","0470","Kings",2,3,2,0
"G3600490","1840","New York","360","Lewis","0490","Lewis",0,2,7,0
"G3600510","1840","New York","360","Livingston","0510","Livingston",1,3,7,1
"G3600530","1840","New York","360","Madison","0530","Madison",4,2,10,0
"G3600550","1840","New York","360","Monroe","0550","Monroe",7,6,13,2
"G3600570","1840","New York","360","Montgomery","0570","Montgomery",10,5,10,8
"G3600610","1840","New York","360","New York","0610","New York",55,144,40,11
"G3600630","1840","New York","360","Niagara","0630","Niagara",5,2,6,0
"G3600650","1840","New York","360","Oneida","0650","Oneida",10,6,10,0
"G3600670","1840","New York","360","Onondaga","0670","Onondaga",9,6,4,1
"G3600690","1840","New York","360","Ontario","0690","Ontario",4,7,5,0
"G3600710","1840","New York","360","Orange","0710","Orange",3,5,9,0
"G3600730","1840","New York","360","Orleans","0730","Orleans",3,2,5,0
"G3600750","1840","New York","360","Oswego","0750","Oswego",10,3,7,0
"G3600770","1840","New York","360","Otsego","0770","Otsego",8,12,14,1
"G3600790","1840","New York","360","Putnam","0790","Putnam",0,0,0,0
"G3600810","1840","New York","360","Queens","0810","Queens",1,0,9,0
"G3600830","1840","New York","360","Rensselaer","0830","Rensselaer",5,5,5,2
"G3600850","1840","New York","360","Richmond","0850","Richmond",1,0,0,0
"G3600870","1840","New York","360","Rockland","0870","Rockland",9,3,3,3
"G3600890","1840","New York","360","St Lawrence","0890","St Lawrence",5,6,12,1
"G3600910","1840","New York","360","Saratoga","0910","Saratoga",8,3,8,4
"G3600930","1840","New York","360","Schenectady","0930","Schenectady",1,3,2,1
"G3600950","1840","New York","360","Schoharie","0950","Schoharie",3,3,5,0
"G3600990","1840","New York","360","Seneca","0990","Seneca",1,1,4,0
"G3601010","1840","New York","360","Steuben","1010","Steuben",5,7,6,1
"G3601030","1840","New York","360","Suffolk","1030","Suffolk",2,7,6,4
"G3601050","1840","New York","360","Sullivan","1050","Sullivan",0,1,2,0
"G3601070","1840","New York","360","Tioga","1070","Tioga",4,3,4,0
"G3601090","1840","New York","360","Tompkins","1090","Tompkins",3,2,4,0
"G3601110","1840","New York","360","Ulster","1110","Ulster",2,7,4,0
"G3601130","1840","New York","360","Warren","1130","Warren",0,1,2,0
"G3601150","1840","New York","360","Washington","1150","Washington",2,5,2,1
"G3601170","1840","New York","360","Wayne","1170","Wayne",10,6,20,2
"G3601190","1840","New York","360","Westchester","1190","Westchester",4,7,18,1
"G3601230","1840","New York","360","Yates","1230","Yates",0,8,1,0
"G3700070","1840","North Carolina","370","Anson","0070","Anson",7,1,4,2
"G3700090","1840","North Carolina","370","Ashe","0090","Ashe",0,0,0,0
"G3700130","1840","North Carolina","370","Beaufort","0130","Beaufort",1,2,3,3
"G3700150","1840","North Carolina","370","Bertie","0150","Bertie",4,2,1,4
"G3700170","1840","North Carolina","370","Bladen","0170","Bladen",0,1,0,0
"G3700190","1840","North Carolina","370","Brunswick","0190","Brunswick",0,0,1,1
"G3700210","1840","North Carolina","370","Buncombe","0210","Buncombe",2,1,2,0
"G3700230","1840","North Carolina","370","Burke","0230","Burke",2,1,1,1
"G3700250","1840","North Carolina","370","Cabarrus","0250","Cabarrus",3,0,2,0
"G3700290","1840","North Carolina","370","Camden","0290","Camden",0,0,4,0
"G3700310","1840","North Carolina","370","Carteret","0310","Carteret",1,0,4,0
"G3700330","1840","North Carolina","370","Caswell","0330","Caswell",0,1,0,1
"G3700370","1840","North Carolina","370","Chatham","0370","Chatham",3,7,10,5
"G3700390","1840","North Carolina","370","Cherokee","0390","Cherokee",0,1,0,0
"G3700410","1840","North Carolina","370","Chowan","0410","Chowan",3,0,0,2
"G3700470","1840","North Carolina","370","Columbus","0470","Columbus",0,0,0,1
"G3700490","1840","North Carolina","370","Craven","0490","Craven",0,4,0,5
"G3700510","1840","North Carolina","370","Cumberland","0510","Cumberland",1,1,0,0
"G3700530","1840","North Carolina","370","Currituck","0530","Currituck",3,0,1,0
"G3700570","1840","North Carolina","370","Davidson","0570","Davidson",2,4,1,1
"G3700590","1840","North Carolina","370","Davie","0590","Davie",1,0,1,0
"G3700610","1840","North Carolina","370","Duplin","0610","Duplin",1,0,3,1
"G3700650","1840","North Carolina","370","Edgecombe","0650","Edgecombe",6,1,0,5
"G3700690","1840","North Carolina","370","Franklin","0690","Franklin",1,3,1,1
"G3700730","1840","North Carolina","370","Gates","0730","Gates",2,2,2,3
"G3700770","1840","North Carolina","370","Granville","0770","Granville",3,3,6,0
"G3700790","1840","North Carolina","370","Greene","0790","Greene",0,0,5,2
"G3700810","1840","North Carolina","370","Guilford","0810","Guilford",1,2,11,0
"G3700830","1840","North Carolina","370","Halifax","0830","Halifax",0,1,0,1
"G3700870","1840","North Carolina","370","Haywood","0870","Haywood",4,3,0,0
"G3700890","1840","North Carolina","370","Henderson","0890","Henderson",0,0,0,2
"G3700910","1840","North Carolina","370","Hertford","0910","Hertford",0,0,0,0
"G3700950","1840","North Carolina","370","Hyde","0950","Hyde",0,0,0,2
"G3700970","1840","North Carolina","370","Iredell","0970","Iredell",2,3,7,3
"G3701010","1840","North Carolina","370","Johnston","1010","Johnston",0,2,2,0
"G3701030","1840","North Carolina","370","Jones","1030","Jones",0,0,0,2
"G3701070","1840","North Carolina","370","Lenoir","1070","Lenoir",0,0,1,0
"G3701090","1840","North Carolina","370","Lincoln","1090","Lincoln",2,3,1,1
"G3701130","1840","North Carolina","370","Macon","1130","Macon",0,0,1,0
"G3701170","1840","North Carolina","370","Martin","1170","Martin",1,3,1,1
"G3701190","1840","North Carolina","370","Mecklenburg","1190","Mecklenburg",0,0,2,0
"G3701230","1840","North Carolina","370","Montgomery","1230","Montgomery",0,0,2,0
"G3701250","1840","North Carolina","370","Moore","1250","Moore",0,5,5,0
"G3701270","1840","North Carolina","370","Nash","1270","Nash",1,1,2,3
"G3701290","1840","North Carolina","370","New Hanover","1290","New Hanover",1,2,4,2
"G3701310","1840","North Carolina","370","Northampton","1310","Northampton",4,3,6,5
"G3701330","1840","North Carolina","370","Onslow","1330","Onslow",0,0,0,0
"G3701350","1840","North Carolina","370","Orange","1350","Orange",0,1,2,3
"G3701390","1840","North Carolina","370","Pasquotank","1390","Pasquotank",0,2,0,0
"G3701430","1840","North Carolina","370","Perquimans","1430","Perquimans",0,0,0,0
"G3701450","1840","North Carolina","370","Person","1450","Person",0,1,3,2
"G3701470","1840","North Carolina","370","Pitt","1470","Pitt",0,0,1,0
"G3701510","1840","North Carolina","370","Randolph","1510","Randolph",1,1,0,0
"G3701530","1840","North Carolina","370","Richmond","1530","Richmond",1,1,0,2
"G3701550","1840","North Carolina","370","Robeson","1550","Robeson",1,0,5,0
"G3701570","1840","North Carolina","370","Rockingham","1570","Rockingham",0,2,0,0
"G3701590","1840","North Carolina","370","Rowan","1590","Rowan",2,0,0,0
"G3701610","1840","North Carolina","370","Rutherford","1610","Rutherford",0,0,2,0
"G3701630","1840","North Carolina","370","Sampson","1630","Sampson",0,0,0,0
"G3701690","1840","North Carolina","370","Stokes","1690","Stokes",4,3,0,0
"G3701710","1840","North Carolina","370","Surry","1710","Surry",0,0,0,0
"G3701770","1840","North Carolina","370","Tyrrell","1770","Tyrrell",0,0,1,0
"G3701830","1840","North Carolina","370","Wake","1830","Wake",3,1,4,2
"G3701850","1840","North Carolina","370","Warren","1850","Warren",1,1,0,3
"G3701870","1840","North Carolina","370","Washington","1870","Washington",0,1,0,0
"G3701910","1840","North Carolina","370","Wayne","1910","Wayne",0,1,0,2
"G3701930","1840","North Carolina","370","Wilkes","1930","Wilkes",7,2,3,0
"G3701990","1840","North Carolina","370","Yancey","1990","Yancey",0,0,0,0
"G3900010","1840","Ohio","390","Adams","0010","Adams",0,0,6,0
"G3900030","1840","Ohio","390","Allen","0030","Allen",1,1,3,0
"G3900070","1840","Ohio","390","Ashtabula","0070","Ashtabula",2,6,4,0
"G3900090","1840","Ohio","390","Athens","0090","Athens",0,1,2,0
"G3900130","1840","Ohio","390","Belmont","0130","Belmont",4,1,3,0
"G3900150","1840","Ohio","390","Brown","0150","Brown",1,1,1,0
"G3900170","1840","Ohio","390","Butler","0170","Butler",0,1,1,1
"G3900190","1840","Ohio","390","Carroll","0190","Carroll",0,1,2,0
"G3900210","1840","Ohio","390","Champaign","0210","Champaign",5,1,2,1
"G3900230","1840","Ohio","390","Clark","0230","Clark",1,2,1,0
"G3900250","1840","Ohio","390","Clermont","0250","Clermont",1,2,2,0
"G3900270","1840","Ohio","390","Clinton","0270","Clinton",4,4,2,1
"G3900290","1840","Ohio","390","Columbiana","0290","Columbiana",3,3,3,0
"G3900310","1840","Ohio","390","Coshocton","0310","Coshocton",5,4,7,0
"G3900330","1840","Ohio","390","Crawford","0330","Crawford",3,2,0,3
"G3900350","1840","Ohio","390","Cuyahoga","0350","Cuyahoga",1,5,2,1
"G3900370","1840","Ohio","390","Darke","0370","Darke",1,0,0,0
"G3900410","1840","Ohio","390","Delaware","0410","Delaware",4,1,2,0
"G3900430","1840","Ohio","390","Erie","0430","Erie",0,0,0,0
"G3900450","1840","Ohio","390","Fairfield","0450","Fairfield",2,7,3,2
"G3900470","1840","Ohio","390","Fayette","0470","Fayette",1,2,2,0
"G3900490","1840","Ohio","390","Franklin","0490","Franklin",19,46,5,1
"G3900530","1840","Ohio","390","Gallia","0530","Gallia",1,0,2,0
"G3900550","1840","Ohio","390","Geauga","0550","Geauga",2,0,1,0
"G3900570","1840","Ohio","390","Greene","0570","Greene",0,0,0,0
"G3900590","1840","Ohio","390","Guernsey","0590","Guernsey",3,0,3,0
"G3900610","1840","Ohio","390","Hamilton","0610","Hamilton",8,8,12,5
"G3900630","1840","Ohio","390","Hancock","0630","Hancock",2,1,1,0
"G3900650","1840","Ohio","390","Hardin","0650","Hardin",0,1,0,0
"G3900670","1840","Ohio","390","Harrison","0670","Harrison",1,2,3,1
"G3900690","1840","Ohio","390","Henry","0690","Henry",0,4,0,0
"G3900710","1840","Ohio","390","Highland","0710","Highland",5,5,6,0
"G3900730","1840","Ohio","390","Hocking","0730","Hocking",1,0,2,2
"G3900750","1840","Ohio","390","Holmes","0750","Holmes",1,4,4,0
"G3900770","1840","Ohio","390","Huron","0770","Huron",1,0,2,0
"G3900790","1840","Ohio","390","Jackson","0790","Jackson",1,0,2,0
"G3900810","1840","Ohio","390","Jefferson","0810","Jefferson",0,1,2,0
"G3900830","1840","Ohio","390","Knox","0830","Knox",1,1,7,3
"G3900850","1840","Ohio","390","Lake","0850","Lake",2,1,1,0
"G3900870","1840","Ohio","390","Lawrence","0870","Lawrence",0,1,2,0
"G3900890","1840","Ohio","390","Licking","0890","Licking",10,0,2,1
"G3900910","1840","Ohio","390","Logan","0910","Logan",2,3,2,0
"G3900930","1840","Ohio","390","Lorain","0930","Lorain",2,1,1,0
"G3900950","1840","Ohio","390","Lucas","0950","Lucas",0,2,2,1
"G3900970","1840","Ohio","390","Madison","0970","Madison",3,0,1,0
"G3901010","1840","Ohio","390","Marion","1010","Marion",3,1,0,0
"G3901030","1840","Ohio","390","Medina","1030","Medina",1,1,2,1
"G3901050","1840","Ohio","390","Meigs","1050","Meigs",4,1,1,0
"G3901070","1840","Ohio","390","Mercer","1070","Mercer",0,0,0,0
"G3901090","1840","Ohio","390","Miami","1090","Miami",1,0,1,0
"G3901110","1840","Ohio","390","Monroe","1110","Monroe",2,2,3,0
"G3901130","1840","Ohio","390","Montgomery","1130","Montgomery",2,2,6,0
"G3901150","1840","Ohio","390","Morgan","1150","Morgan",1,3,5,0
"G3901190","1840","Ohio","390","Muskingum","1190","Muskingum",9,8,2,2
"G3901230","1840","Ohio","390","Ottawa","1230","Ottawa",0,0,0,0
"G3901250","1840","Ohio","390","Paulding","1250","Paulding",0,0,0,0
"G3901270","1840","Ohio","390","Perry","1270","Perry",7,9,5,0
"G3901290","1840","Ohio","390","Pickaway","1290","Pickaway",2,4,4,1
"G3901310","1840","Ohio","390","Pike","1310","Pike",0,1,1,0
"G3901330","1840","Ohio","390","Portage","1330","Portage",0,0,2,0
"G3901350","1840","Ohio","390","Preble","1350","Preble",0,1,2,0
"G3901370","1840","Ohio","390","Putnam","1370","Putnam",0,0,1,0
"G3901390","1840","Ohio","390","Richland","1390","Richland",1,2,6,0
"G3901410","1840","Ohio","390","Ross","1410","Ross",0,1,2,0
"G3901430","1840","Ohio","390","Sandusky","1430","Sandusky",1,2,3,0
"G3901450","1840","Ohio","390","Scioto","1450","Scioto",4,3,0,4
"G3901470","1840","Ohio","390","Seneca","1470","Seneca",0,3,5,1
"G3901490","1840","Ohio","390","Shelby","1490","Shelby",3,4,4,0
"G3901510","1840","Ohio","390","Stark","1510","Stark",0,6,10,1
"G3901530","1840","Ohio","390","Summit","1530","Summit",3,2,2,0
"G3901550","1840","Ohio","390","Trumbull","1550","Trumbull",3,5,6,0
"G3901570","1840","Ohio","390","Tuscarawas","1570","Tuscarawas",6,5,6,0
"G3901590","1840","Ohio","390","Union","1590","Union",0,1,0,0
"G3901610","1840","Ohio","390","Van Wert","1610","Van Wert",0,0,0,0
"G3901650","1840","Ohio","390","Warren","1650","Warren",2,0,1,0
"G3901670","1840","Ohio","390","Washington","1670","Washington",1,0,1,0
"G3901690","1840","Ohio","390","Wayne","1690","Wayne",5,2,2,0
"G3901710","1840","Ohio","390","Williams","1710","Williams",2,2,0,0
"G3901730","1840","Ohio","390","Wood","1730","Wood",0,1,0,0
"G4200010","1840","Pennsylvania","420","Adams","0010","Adams",0,7,49,1
"G4200030","1840","Pennsylvania","420","Allegheny","0030","Allegheny",14,3,7,1
"G4200050","1840","Pennsylvania","420","Armstrong","0050","Armstrong",12,2,5,0
"G4200070","1840","Pennsylvania","420","Beaver","0070","Beaver",6,5,2,0
"G4200090","1840","Pennsylvania","420","Bedford","0090","Bedford",2,2,0,6
"G4200110","1840","Pennsylvania","420","Berks","0110","Berks",16,2,5,2
"G4200150","1840","Pennsylvania","420","Bradford","0150","Bradford",6,2,4,1
"G4200170","1840","Pennsylvania","420","Bucks","0170","Bucks",5,6,11,2
"G4200190","1840","Pennsylvania","420","Butler","0190","Butler",7,4,8,1
"G4200210","1840","Pennsylvania","420","Cambria","0210","Cambria",2,1,0,0
"G4200270","1840","Pennsylvania","420","Centre","0270","Centre",0,2,3,0
"G4200290","1840","Pennsylvania","420","Chester","0290","Chester",3,5,5,3
"G4200330","1840","Pennsylvania","420","Clearfield","0330","Clearfield",0,1,1,0
"G4200350","1840","Pennsylvania","420","Clinton","0350","Clinton",0,0,0,0
"G4200370","1840","Pennsylvania","420","Columbia","0370","Columbia",0,2,4,1
"G4200390","1840","Pennsylvania","420","Crawford","0390","Crawford",5,1,2,0
"G4200410","1840","Pennsylvania","420","Cumberland","0410","Cumberland",3,2,12,0
"G4200430","1840","Pennsylvania","420","Dauphin","0430","Dauphin",5,4,4,0
"G4200450","1840","Pennsylvania","420","Delaware","0450","Delaware",4,2,2,0
"G4200490","1840","Pennsylvania","420","Erie","0490","Erie",2,3,9,2
"G4200510","1840","Pennsylvania","420","Fayette","0510","Fayette",6,6,19,2
"G4200550","1840","Pennsylvania","420","Franklin","0550","Franklin",0,3,4,1
"G4200590","1840","Pennsylvania","420","Greene","0590","Greene",6,0,4,0
"G4200610","1840","Pennsylvania","420","Huntingdon","0610","Huntingdon",7,8,3,0
"G4200630","1840","Pennsylvania","420","Indiana","0630","Indiana",1,2,4,2
"G4200650","1840","Pennsylvania","420","Jefferson","0650","Jefferson",3,1,2,0
"G4200670","1840","Pennsylvania","420","Juniata","0670","Juniata",1,2,2,0
"G4200710","1840","Pennsylvania","420","Lancaster","0710","Lancaster",3,6,11,4
"G4200750","1840","Pennsylvania","420","Lebanon","0750","Lebanon",6,11,19,1
"G4200770","1840","Pennsylvania","420","Lehigh","0770","Lehigh",3,6,9,0
"G4200790","1840","Pennsylvania","420","Luzerne","0790","Luzerne",0,0,3,0
"G4200810","1840","Pennsylvania","420","Lycoming","0810","Lycoming",2,0,2,0
"G4200830","1840","Pennsylvania","420","McKean","0830","Mckean",0,0,0,0
"G4200850","1840","Pennsylvania","420","Mercer","0850","Mercer",1,2,5,0
"G4200870","1840","Pennsylvania","420","Mifflin","0870","Mifflin",1,1,0,0
"G4200890","1840","Pennsylvania","420","Monroe","0890","Monroe",0,2,2,0
"G4200910","1840","Pennsylvania","420","Montgomery","0910","Montgomery",6,2,7,1
"G4200950","1840","Pennsylvania","420","Northampton","0950","Northampton",3,3,7,0
"G4200970","1840","Pennsylvania","420","Northumberland","0970","Northumberland",0,0,3,0
"G4200990","1840","Pennsylvania","420","Perry","0990","Perry",1,4,9,0
"G4201010","1840","Pennsylvania","420","Philadelphia","1010","Philadelphia",63,70,25,7
"G4201030","1840","Pennsylvania","420","Pike","1030","Pike",0,1,1,1
"G4201050","1840","Pennsylvania","420","Potter","1050","Potter",0,0,1,0
"G4201070","1840","Pennsylvania","420","Schuylkill","1070","Schuylkill",1,2,4,0
"G4201110","1840","Pennsylvania","420","Somerset","1110","Somerset",0,3,2,0
"G4201150","1840","Pennsylvania","420","Susquehanna","1150","Susquehanna",5,4,2,0
"G4201170","1840","Pennsylvania","420","Tioga","1170","Tioga",5,3,7,1
"G4201190","1840","Pennsylvania","420","Union","1190","Union",0,0,0,2
"G4201210","1840","Pennsylvania","420","Venango","1210","Venango",0,6,7,0
"G4201230","1840","Pennsylvania","420","Warren","1230","Warren",0,2,1,0
"G4201250","1840","Pennsylvania","420","Washington","1250","Washington",4,7,14,1
"G4201270","1840","Pennsylvania","420","Wayne","1270","Wayne",0,0,0,0
"G4201290","1840","Pennsylvania","420","Westmoreland","1290","Westmoreland",3,5,10,1
"G4201330","1840","Pennsylvania","420","York","1330","York",2,7,9,7
"G4400010","1840","Rhode Island","440","Bristol","0010","Bristol",0,0,1,0
"G4400030","1840","Rhode Island","440","Kent","0030","Kent",0,1,3,0
"G4400050","1840","Rhode Island","440","Newport","0050","Newport",4,8,10,0
"G4400070","1840","Rhode Island","440","Providence","0070","Providence",10,10,11,0
"G4400090","1840","Rhode Island","440","Washington","0090","Washington",1,6,9,3
"G4500010","1840","South Carolina","450","Abbeville","0010","Abbeville",2,2,3,4
"G4500070","1840","South Carolina","450","Anderson","0070","Anderson",5,2,0,3
"G4500110","1840","South Carolina","450","Barnwell","0110","Barnwell",0,1,0,6
"G4500130","1840","South Carolina","450","Beaufort","0130","Beaufort",0,1,0,0
"G4500190","1840","South Carolina","450","Charleston","0190","Charleston",1,3,0,10
"G4500230","1840","South Carolina","450","Chester","0230","Chester",0,5,3,4
"G4500250","1840","South Carolina","450","Chesterfield","0250","Chesterfield",0,0,2,0
"G4500290","1840","South Carolina","450","Colleton","0290","Colleton",0,0,0,2
"G4500310","1840","South Carolina","450","Darlington","0310","Darlington",0,0,6,5
"G4500370","1840","South Carolina","450","Edgefield","0370","Edgefield",3,2,3,4
"G4500390","1840","South Carolina","450","Fairfield","0390","Fairfield",0,0,0,0
"G4500430","1840","South Carolina","450","Georgetown","0430","Georgetown",0,0,0,0
"G4500450","1840","South Carolina","450","Greenville","0450","Greenville",4,0,4,3
"G4500510","1840","South Carolina","450","Horry","0510","Horry",1,2,1,1
"G4500550","1840","South Carolina","450","Kershaw","0550","Kershaw",2,1,0,3
"G4500570","1840","South Carolina","450","Lancaster","0570","Lancaster",1,0,3,1
"G4500590","1840","South Carolina","450","Laurens","0590","Laurens",3,7,5,5
"G4500630","1840","South Carolina","450","Lexington","0630","Lexington",0,0,4,0
"G4500670","1840","South Carolina","450","Marion","0670","Marion",1,0,1,3
"G4500690","1840","South Carolina","450","Marlboro","0690","Marlboro",2,0,1,0
"G4500710","1840","South Carolina","450","Newberry","0710","Newberry",1,2,2,2
"G4500750","1840","South Carolina","450","Orangeburg","0750","Orangeburg",1,1,1,2
"G4500770","1840","South Carolina","450","Pickens","0770","Pickens",4,1,2,0
"G4500790","1840","South Carolina","450","Richland","0790","Richland",0,2,0,0
"G4500830","1840","South Carolina","450","Spartanburg","0830","Spartanburg",1,4,5,0
"G4500850","1840","South Carolina","450","Sumter","0850","Sumter",0,0,0,3
"G4500870","1840","South Carolina","450","Union","0870","Union",4,4,1,4
"G4500890","1840","South Carolina","450","Williamsburg","0890","Williamsburg",2,1,5,9
"G4500910","1840","South Carolina","450","York","0910","York",2,0,7,4
"G4700010","1840","Tennessee","470","Anderson","0010","Anderson",0,1,0,0
"G4700030","1840","Tennessee","470","Bedford","0030","Bedford",0,2,1,0
"G4700050","1840","Tennessee","470","Benton","0050","Benton",0,0,0,0
"G4700070","1840","Tennessee","470","Bledsoe","0070","Bledsoe",0,0,1,0
"G4700090","1840","Tennessee","470","Blount","0090","Blount",0,0,0,1
"G4700110","1840","Tennessee","470","Bradley","0110","Bradley",1,0,0,0
"G4700130","1840","Tennessee","470","Campbell","0130","Campbell",1,2,2,0
"G4700150","1840","Tennessee","470","Cannon","0150","Cannon",0,0,1,0
"G4700170","1840","Tennessee","470","Carroll","0170","Carroll",2,1,0,3
"G4700190","1840","Tennessee","470","Carter","0190","Carter",1,2,1,0
"G4700250","1840","Tennessee","470","Claiborne","0250","Claiborne",0,2,0,1
"G4700290","1840","Tennessee","470","Cocke","0290","Cocke",0,0,0,0
"G4700310","1840","Tennessee","470","Coffee","0310","Coffee",0,2,2,0
"G4700370","1840","Tennessee","470","Davidson","0370","Davidson",6,8,3,9
"G4700410","1840","Tennessee","470","DeKalb","0410","De Kalb",4,0,0,1
"G4700430","1840","Tennessee","470","Dickson","0430","Dickson",2,3,1,0
"G4700450","1840","Tennessee","470","Dyer","0450","Dyer",0,0,1,0
"G4700470","1840","Tennessee","470","Fayette","0470","Fayette",0,0,3,0
"G4700490","1840","Tennessee","470","Fentress","0490","Fentress",0,1,1,0
"G4700510","1840","Tennessee","470","Franklin","0510","Franklin",0,0,1,0
"G4700530","1840","Tennessee","470","Gibson","0530","Gibson",1,1,2,4
"G4700550","1840","Tennessee","470","Giles","0550","Giles",2,2,6,3
"G4700570","1840","Tennessee","470","Grainger","0570","Grainger",3,0,0,2
"G4700590","1840","Tennessee","470","Greene","0590","Greene",0,4,4,0
"G4700650","1840","Tennessee","470","Hamilton","0650","Hamilton",3,2,0,0
"G4700690","1840","Tennessee","470","Hardeman","0690","Hardeman",1,2,3,2
"G4700710","1840","Tennessee","470","Hardin","0710","Hardin",2,3,0,0
"G4700730","1840","Tennessee","470","Hawkins","0730","Hawkins",1,1,4,0
"G4700750","1840","Tennessee","470","Haywood","0750","Haywood",0,2,0,3
"G4700770","1840","Tennessee","470","Henderson","0770","Henderson",0,0,2,0
"G4700790","1840","Tennessee","470","Henry","0790","Henry",2,2,0,1
"G4700810","1840","Tennessee","470","Hickman","0810","Hickman",4,4,6,0
"G4700850","1840","Tennessee","470","Humphreys","0850","Humphreys",0,0,0,0
"G4700870","1840","Tennessee","470","Jackson","0870","Jackson",8,3,1,2
"G4700890","1840","Tennessee","470","Jefferson","0890","Jefferson",3,1,2,1
"G4700910","1840","Tennessee","470","Johnson","0910","Johnson",0,0,0,0
"G4700930","1840","Tennessee","470","Knox","0930","Knox",2,0,2,1
"G4700970","1840","Tennessee","470","Lauderdale","0970","Lauderdale",1,1,0,0
"G4700990","1840","Tennessee","470","Lawrence","0990","Lawrence",2,1,0,2
"G4701030","1840","Tennessee","470","Lincoln","1030","Lincoln",4,3,2,1
"G4701070","1840","Tennessee","470","McMinn","1070","Mcminn",2,4,0,1
"G4701090","1840","Tennessee","470","McNairy","1090","Mcnairy",3,0,0,0
"G4701130","1840","Tennessee","470","Madison","1130","Madison",1,1,0,1
"G4701150","1840","Tennessee","470","Marion","1150","Marion",2,1,0,0
"G4701170","1840","Tennessee","470","Marshall","1170","Marshall",4,4,5,4
"G4701190","1840","Tennessee","470","Maury","1190","Maury",5,2,4,2
"G4701210","1840","Tennessee","470","Meigs","1210","Meigs",0,1,0,0
"G4701230","1840","Tennessee","470","Monroe","1230","Monroe",0,1,1,0
"G4701250","1840","Tennessee","470","Montgomery","1250","Montgomery",3,1,2,0
"G4701290","1840","Tennessee","470","Morgan","1290","Morgan",0,0,0,0
"G4701310","1840","Tennessee","470","Obion","1310","Obion",0,0,2,0
"G4701330","1840","Tennessee","470","Overton","1330","Overton",0,2,1,0
"G4701350","1840","Tennessee","470","Perry","1350","Perry",2,0,1,0
"G4701390","1840","Tennessee","470","Polk","1390","Polk",2,1,2,0
"G4701430","1840","Tennessee","470","Rhea","1430","Rhea",1,0,2,0
